Order_ID,Order_Date,Customer_ID,Age,Gender,State,Product_Name,Category,Quantity,Unit_Price,Revenue,Payment_Method,Channel,Customer_Type,Year,Month,Month_Name,Quarter
ORD05475,2024-11-27,CUST2717,41,Male,Bihar,Hair Serum,Hair Care,1,699,699,COD,Flipkart,Repeat,2024,11,November,4
ORD05476,2024-12-04,CUST9339,20,Female,Bihar,Hair Oil,Hair Care,5,499,2495,Debit Card,Website,Repeat,2024,12,December,4
ORD05477,2024-07-04,CUST1169,52,Female,West Bengal,Hair Oil,Hair Care,3,499,1497,UPI,Website,Repeat,2024,7,July,3
ORD05478,2024-06-25,CUST4873,33,Male,Delhi,Skin Glow Tablets,Beauty,5,799,3995,COD,Amazon,New,2024,6,June,2
ORD05479,2025-03-12,CUST1194,35,Female,Maharashtra,Weight Control Capsules,Weight Management,5,1199,5995,COD,Amazon,Repeat,2025,3,March,1
ORD05480,2024-03-03,CUST7275,28,Male,Maharashtra,Detox Tea,Detox,3,599,1797,Credit Card,Amazon,New,2024,3,March,1
ORD05481,2024-10-24,CUST8139,57,Male,Karnataka,Immunity Booster,Immunity,4,649,2596,COD,Website,Repeat,2024,10,October,4
ORD05482,2025-09-10,CUST7004,52,Male,Maharashtra,Skin Glow Tablets,Beauty,4,799,3196,Credit Card,Flipkart,New,2025,9,September,3
ORD05483,2024-03-09,CUST9552,27,Female,West Bengal,Hair Serum,Hair Care,3,699,2097,Debit Card,Website,Repeat,2024,3,March,1
ORD05484,2024-09-17,CUST6637,21,Male,Bihar,Hair Oil,Hair Care,2,499,998,COD,Amazon,New,2024,9,September,3
ORD05485,2024-12-01,CUST8855,59,Female,Haryana,Hair Capsules,Hair Care,3,899,2697,UPI,Website,New,2024,12,December,4
ORD05486,2025-11-07,CUST6575,39,Male,Bihar,Hair Capsules,Hair Care,5,899,4495,Credit Card,Flipkart,Repeat,2025,11,November,4
ORD05487,2025-04-09,CUST2252,55,Male,Maharashtra,Hair Capsules,Hair Care,3,899,2697,Credit Card,Website,New,2025,4,April,2
ORD05488,2025-11-03,CUST3486,35,Female,Rajasthan,Hair Oil,Hair Care,1,499,499,COD,Amazon,Repeat,2025,11,November,4
ORD05489,2024-06-13,CUST3689,23,Female,Bihar,Hair Capsules,Hair Care,5,899,4495,Debit Card,Flipkart,Repeat,2024,6,June,2
ORD05490,2025-12-21,CUST6261,19,Male,Gujarat,Hair Serum,Hair Care,3,699,2097,Credit Card,Website,New,2025,12,December,4
ORD05491,2025-10-02,CUST2077,56,Female,Maharashtra,Weight Control Capsules,Weight Management,2,1199,2398,Debit Card,Amazon,Repeat,2025,10,October,4
ORD05492,2025-02-11,CUST7442,38,Female,Maharashtra,Hair Oil,Hair Care,3,499,1497,Debit Card,Website,Repeat,2025,2,February,1
ORD05493,2024-02-27,CUST5009,47,Male,Punjab,Hair Serum,Hair Care,2,699,1398,UPI,Flipkart,Repeat,2024,2,February,1
ORD05494,2025-04-01,CUST5836,23,Male,Haryana,Hair Capsules,Hair Care,1,899,899,Credit Card,Amazon,Repeat,2025,4,April,2
ORD05495,2024-08-31,CUST2117,57,Female,West Bengal,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Flipkart,New,2024,8,August,3
ORD05496,2024-07-19,CUST3354,28,Female,Delhi,Immunity Booster,Immunity,3,649,1947,COD,Amazon,New,2024,7,July,3
ORD05497,2024-04-08,CUST4297,36,Male,Delhi,Skin Glow Tablets,Beauty,4,799,3196,COD,Amazon,Repeat,2024,4,April,2
ORD05498,2024-04-03,CUST7660,50,Female,Gujarat,Hair Oil,Hair Care,1,499,499,UPI,Website,New,2024,4,April,2
ORD05499,2024-08-31,CUST5299,32,Female,Gujarat,Immunity Booster,Immunity,2,649,1298,Credit Card,Amazon,Repeat,2024,8,August,3
ORD05500,2024-03-19,CUST9980,25,Male,Rajasthan,Immunity Booster,Immunity,3,649,1947,COD,Website,Repeat,2024,3,March,1
ORD05501,2025-09-12,CUST1174,53,Male,Punjab,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Flipkart,Repeat,2025,9,September,3
ORD05502,2024-09-08,CUST5703,34,Male,Haryana,Hair Capsules,Hair Care,4,899,3596,Credit Card,Amazon,New,2024,9,September,3
ORD05503,2025-06-12,CUST7278,52,Female,Rajasthan,Detox Tea,Detox,3,599,1797,UPI,Amazon,Repeat,2025,6,June,2
ORD05504,2025-08-15,CUST2924,55,Male,Bihar,Hair Serum,Hair Care,4,699,2796,UPI,Flipkart,Repeat,2025,8,August,3
ORD05505,2024-08-15,CUST4898,19,Female,Haryana,Hair Capsules,Hair Care,5,899,4495,COD,Website,Repeat,2024,8,August,3
ORD05506,2024-12-10,CUST3514,58,Female,Delhi,Weight Control Capsules,Weight Management,5,1199,5995,Debit Card,Amazon,New,2024,12,December,4
ORD05507,2024-01-21,CUST2183,37,Male,Haryana,Hair Oil,Hair Care,2,499,998,Credit Card,Flipkart,New,2024,1,January,1
ORD05508,2025-12-22,CUST8700,48,Male,Gujarat,Immunity Booster,Immunity,1,649,649,Credit Card,Website,Repeat,2025,12,December,4
ORD05509,2024-03-08,CUST9729,50,Female,Delhi,Hair Capsules,Hair Care,3,899,2697,UPI,Website,Repeat,2024,3,March,1
ORD05510,2025-05-22,CUST1241,36,Female,Gujarat,Immunity Booster,Immunity,2,649,1298,COD,Amazon,New,2025,5,May,2
ORD05511,2024-01-16,CUST8450,54,Male,Karnataka,Detox Tea,Detox,1,599,599,Credit Card,Website,Repeat,2024,1,January,1
ORD05512,2025-06-09,CUST8965,51,Male,Rajasthan,Hair Capsules,Hair Care,5,899,4495,COD,Website,New,2025,6,June,2
ORD05513,2024-06-18,CUST3117,42,Female,Rajasthan,Detox Tea,Detox,5,599,2995,Credit Card,Flipkart,Repeat,2024,6,June,2
ORD05514,2025-04-27,CUST4379,39,Female,West Bengal,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Amazon,Repeat,2025,4,April,2
ORD05515,2025-07-28,CUST6519,33,Female,West Bengal,Weight Control Capsules,Weight Management,1,1199,1199,Credit Card,Flipkart,Repeat,2025,7,July,3
ORD05516,2024-10-04,CUST7695,47,Male,Gujarat,Hair Serum,Hair Care,1,699,699,COD,Amazon,New,2024,10,October,4
ORD05517,2025-09-30,CUST5689,58,Male,Delhi,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Amazon,Repeat,2025,9,September,3
ORD05518,2024-06-17,CUST7265,49,Male,West Bengal,Hair Capsules,Hair Care,1,899,899,Credit Card,Amazon,Repeat,2024,6,June,2
ORD05519,2025-10-21,CUST5342,39,Female,Haryana,Weight Control Capsules,Weight Management,2,1199,2398,Debit Card,Amazon,Repeat,2025,10,October,4
ORD05520,2024-10-18,CUST8757,52,Male,Gujarat,Immunity Booster,Immunity,3,649,1947,UPI,Flipkart,Repeat,2024,10,October,4
ORD05521,2024-09-28,CUST2894,37,Male,Karnataka,Hair Capsules,Hair Care,4,899,3596,Credit Card,Flipkart,New,2024,9,September,3
ORD05522,2025-06-14,CUST1645,52,Female,Punjab,Hair Oil,Hair Care,3,499,1497,Debit Card,Amazon,Repeat,2025,6,June,2
ORD05523,2024-06-01,CUST5785,48,Male,Maharashtra,Hair Capsules,Hair Care,1,899,899,UPI,Website,Repeat,2024,6,June,2
ORD05524,2025-12-11,CUST7437,46,Female,Delhi,Skin Glow Tablets,Beauty,3,799,2397,COD,Flipkart,New,2025,12,December,4
ORD05525,2025-09-01,CUST2342,28,Female,Delhi,Detox Tea,Detox,2,599,1198,UPI,Amazon,Repeat,2025,9,September,3
ORD05526,2024-07-15,CUST9302,49,Female,Karnataka,Hair Serum,Hair Care,4,699,2796,UPI,Website,New,2024,7,July,3
ORD05527,2024-09-26,CUST5017,36,Male,Gujarat,Skin Glow Tablets,Beauty,1,799,799,UPI,Amazon,New,2024,9,September,3
ORD05528,2024-10-18,CUST4223,24,Male,Bihar,Skin Glow Tablets,Beauty,4,799,3196,Credit Card,Website,Repeat,2024,10,October,4
ORD05529,2024-11-15,CUST3070,37,Male,West Bengal,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Website,Repeat,2024,11,November,4
ORD05530,2025-12-11,CUST3520,47,Male,Haryana,Skin Glow Tablets,Beauty,3,799,2397,COD,Website,Repeat,2025,12,December,4
ORD05531,2025-10-02,CUST5101,19,Female,Maharashtra,Detox Tea,Detox,5,599,2995,Credit Card,Website,New,2025,10,October,4
ORD05532,2025-08-16,CUST5999,39,Male,West Bengal,Hair Capsules,Hair Care,4,899,3596,Debit Card,Amazon,New,2025,8,August,3
ORD05533,2024-10-16,CUST4760,42,Male,Punjab,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Website,Repeat,2024,10,October,4
ORD05534,2025-04-28,CUST2261,26,Male,Gujarat,Hair Oil,Hair Care,3,499,1497,Debit Card,Website,New,2025,4,April,2
ORD05535,2025-09-15,CUST6871,42,Male,Uttar Pradesh,Hair Oil,Hair Care,3,499,1497,UPI,Website,New,2025,9,September,3
ORD05536,2024-07-09,CUST2147,43,Male,Karnataka,Skin Glow Tablets,Beauty,5,799,3995,Debit Card,Amazon,Repeat,2024,7,July,3
ORD05537,2025-06-28,CUST9565,33,Male,Rajasthan,Hair Oil,Hair Care,2,499,998,COD,Amazon,New,2025,6,June,2
ORD05538,2025-03-12,CUST3057,58,Female,Delhi,Hair Capsules,Hair Care,5,899,4495,Debit Card,Flipkart,New,2025,3,March,1
ORD05539,2025-12-07,CUST1941,37,Male,Gujarat,Immunity Booster,Immunity,2,649,1298,UPI,Website,New,2025,12,December,4
ORD05540,2024-08-14,CUST8009,38,Female,Gujarat,Immunity Booster,Immunity,3,649,1947,Debit Card,Amazon,New,2024,8,August,3
ORD05541,2024-07-21,CUST4048,40,Male,West Bengal,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Website,New,2024,7,July,3
ORD05542,2024-11-10,CUST2752,37,Female,Karnataka,Hair Serum,Hair Care,2,699,1398,Credit Card,Amazon,Repeat,2024,11,November,4
ORD05543,2024-11-21,CUST8358,39,Male,Haryana,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Flipkart,Repeat,2024,11,November,4
ORD05544,2024-10-27,CUST5265,57,Female,Rajasthan,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Amazon,Repeat,2024,10,October,4
ORD05545,2025-02-05,CUST2010,59,Male,Punjab,Weight Control Capsules,Weight Management,3,1199,3597,COD,Flipkart,New,2025,2,February,1
ORD05546,2024-12-23,CUST1185,38,Female,Rajasthan,Hair Serum,Hair Care,2,699,1398,COD,Amazon,Repeat,2024,12,December,4
ORD05547,2024-10-10,CUST9375,42,Female,Gujarat,Hair Serum,Hair Care,1,699,699,COD,Flipkart,Repeat,2024,10,October,4
ORD05548,2025-02-24,CUST4254,38,Male,Uttar Pradesh,Detox Tea,Detox,1,599,599,Debit Card,Website,New,2025,2,February,1
ORD05549,2025-08-30,CUST6135,55,Female,Bihar,Immunity Booster,Immunity,2,649,1298,UPI,Flipkart,New,2025,8,August,3
ORD05550,2025-10-28,CUST7572,55,Female,Haryana,Skin Glow Tablets,Beauty,3,799,2397,UPI,Amazon,New,2025,10,October,4
ORD05551,2025-12-06,CUST3835,29,Female,Maharashtra,Detox Tea,Detox,5,599,2995,Credit Card,Amazon,New,2025,12,December,4
ORD05552,2025-01-05,CUST2890,56,Male,Haryana,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Website,Repeat,2025,1,January,1
ORD05553,2024-12-30,CUST9048,21,Male,Haryana,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Flipkart,Repeat,2024,12,December,4
ORD05554,2024-01-30,CUST8588,34,Male,Punjab,Hair Serum,Hair Care,1,699,699,COD,Website,Repeat,2024,1,January,1
ORD05555,2025-04-16,CUST1934,44,Female,Gujarat,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Flipkart,Repeat,2025,4,April,2
ORD05556,2025-10-31,CUST2883,29,Male,Gujarat,Immunity Booster,Immunity,3,649,1947,Debit Card,Flipkart,Repeat,2025,10,October,4
ORD05557,2024-01-07,CUST2416,18,Male,Uttar Pradesh,Hair Capsules,Hair Care,1,899,899,Credit Card,Amazon,Repeat,2024,1,January,1
ORD05558,2025-02-25,CUST1814,37,Female,Karnataka,Weight Control Capsules,Weight Management,3,1199,3597,COD,Website,Repeat,2025,2,February,1
ORD05559,2024-01-17,CUST3351,19,Male,Bihar,Immunity Booster,Immunity,2,649,1298,UPI,Website,Repeat,2024,1,January,1
ORD05560,2024-09-03,CUST9226,35,Male,Uttar Pradesh,Hair Oil,Hair Care,3,499,1497,UPI,Website,New,2024,9,September,3
ORD05561,2024-03-07,CUST4190,38,Male,Haryana,Hair Oil,Hair Care,3,499,1497,Credit Card,Amazon,Repeat,2024,3,March,1
ORD05562,2025-09-10,CUST3595,45,Male,Karnataka,Weight Control Capsules,Weight Management,4,1199,4796,COD,Website,Repeat,2025,9,September,3
ORD05563,2024-10-08,CUST9821,52,Male,Haryana,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Website,Repeat,2024,10,October,4
ORD05564,2024-11-23,CUST7906,35,Male,Haryana,Skin Glow Tablets,Beauty,1,799,799,UPI,Flipkart,Repeat,2024,11,November,4
ORD05565,2025-03-08,CUST6548,57,Female,Maharashtra,Hair Capsules,Hair Care,2,899,1798,Debit Card,Flipkart,New,2025,3,March,1
ORD05566,2024-04-22,CUST5655,22,Male,Punjab,Hair Serum,Hair Care,5,699,3495,Debit Card,Amazon,New,2024,4,April,2
ORD05567,2024-01-16,CUST8955,32,Male,Punjab,Immunity Booster,Immunity,4,649,2596,UPI,Website,New,2024,1,January,1
ORD05568,2024-03-11,CUST2582,42,Male,Maharashtra,Hair Capsules,Hair Care,5,899,4495,Credit Card,Website,Repeat,2024,3,March,1
ORD05569,2024-02-08,CUST1676,48,Female,Haryana,Hair Capsules,Hair Care,5,899,4495,COD,Amazon,New,2024,2,February,1
ORD05570,2024-11-15,CUST1111,51,Female,Gujarat,Hair Capsules,Hair Care,1,899,899,UPI,Website,New,2024,11,November,4
ORD05571,2024-07-04,CUST4158,49,Female,Karnataka,Detox Tea,Detox,5,599,2995,Credit Card,Amazon,New,2024,7,July,3
ORD05572,2025-06-19,CUST6403,53,Male,Rajasthan,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Amazon,Repeat,2025,6,June,2
ORD05573,2025-02-20,CUST1888,39,Female,Maharashtra,Immunity Booster,Immunity,4,649,2596,UPI,Amazon,New,2025,2,February,1
ORD05574,2024-05-28,CUST7549,20,Male,Maharashtra,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Amazon,Repeat,2024,5,May,2
ORD05575,2024-09-14,CUST6411,25,Male,Haryana,Hair Serum,Hair Care,3,699,2097,UPI,Website,Repeat,2024,9,September,3
ORD05576,2025-06-13,CUST5466,40,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Flipkart,Repeat,2025,6,June,2
ORD05577,2024-03-30,CUST3191,56,Male,Rajasthan,Immunity Booster,Immunity,1,649,649,COD,Website,Repeat,2024,3,March,1
ORD05578,2025-06-12,CUST5062,36,Male,Gujarat,Hair Oil,Hair Care,1,499,499,Debit Card,Website,Repeat,2025,6,June,2
ORD05579,2025-07-04,CUST6249,51,Male,West Bengal,Weight Control Capsules,Weight Management,1,1199,1199,COD,Flipkart,Repeat,2025,7,July,3
ORD05580,2025-06-13,CUST5880,35,Male,Bihar,Hair Oil,Hair Care,3,499,1497,COD,Website,New,2025,6,June,2
ORD05581,2024-01-07,CUST2946,54,Male,Rajasthan,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Website,Repeat,2024,1,January,1
ORD05582,2024-04-01,CUST9131,57,Male,Delhi,Immunity Booster,Immunity,5,649,3245,Debit Card,Flipkart,Repeat,2024,4,April,2
ORD05583,2025-12-13,CUST2177,32,Male,West Bengal,Hair Serum,Hair Care,5,699,3495,Debit Card,Amazon,New,2025,12,December,4
ORD05584,2024-05-23,CUST9187,52,Male,Haryana,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Website,Repeat,2024,5,May,2
ORD05585,2024-02-05,CUST6015,32,Female,Bihar,Hair Serum,Hair Care,5,699,3495,COD,Amazon,New,2024,2,February,1
ORD05586,2024-01-23,CUST6373,27,Female,Maharashtra,Hair Serum,Hair Care,2,699,1398,UPI,Website,Repeat,2024,1,January,1
ORD05587,2025-09-25,CUST4536,54,Female,Gujarat,Weight Control Capsules,Weight Management,4,1199,4796,Debit Card,Website,Repeat,2025,9,September,3
ORD05588,2025-12-29,CUST8655,42,Male,Punjab,Hair Serum,Hair Care,3,699,2097,UPI,Flipkart,Repeat,2025,12,December,4
ORD05589,2025-02-11,CUST6680,21,Male,Delhi,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Amazon,Repeat,2025,2,February,1
ORD05590,2025-04-05,CUST4376,54,Male,Karnataka,Weight Control Capsules,Weight Management,1,1199,1199,Credit Card,Flipkart,Repeat,2025,4,April,2
ORD05591,2025-07-03,CUST8472,45,Female,Karnataka,Detox Tea,Detox,5,599,2995,COD,Flipkart,Repeat,2025,7,July,3
ORD05592,2024-03-19,CUST9560,40,Male,Maharashtra,Weight Control Capsules,Weight Management,5,1199,5995,COD,Amazon,New,2024,3,March,1
ORD05593,2025-06-01,CUST2344,39,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,1,799,799,UPI,Website,Repeat,2025,6,June,2
ORD05594,2025-06-14,CUST3472,41,Female,Delhi,Weight Control Capsules,Weight Management,2,1199,2398,COD,Amazon,New,2025,6,June,2
ORD05595,2024-07-08,CUST7846,31,Female,Maharashtra,Hair Oil,Hair Care,1,499,499,Debit Card,Flipkart,Repeat,2024,7,July,3
ORD05596,2024-04-27,CUST6177,35,Male,Gujarat,Hair Oil,Hair Care,4,499,1996,COD,Amazon,New,2024,4,April,2
ORD05597,2025-04-30,CUST8287,59,Male,Bihar,Skin Glow Tablets,Beauty,4,799,3196,UPI,Amazon,New,2025,4,April,2
ORD05598,2024-08-03,CUST6822,55,Male,Haryana,Weight Control Capsules,Weight Management,1,1199,1199,COD,Flipkart,New,2024,8,August,3
ORD05599,2025-11-27,CUST8680,49,Male,Delhi,Hair Serum,Hair Care,5,699,3495,COD,Website,Repeat,2025,11,November,4
ORD05600,2025-06-27,CUST1350,26,Male,Punjab,Detox Tea,Detox,2,599,1198,COD,Website,New,2025,6,June,2
ORD05601,2025-05-01,CUST9298,32,Male,West Bengal,Hair Oil,Hair Care,2,499,998,Debit Card,Website,New,2025,5,May,2
ORD05602,2024-08-04,CUST6785,20,Female,Uttar Pradesh,Detox Tea,Detox,3,599,1797,Debit Card,Flipkart,Repeat,2024,8,August,3
ORD05603,2025-04-03,CUST5409,42,Male,Haryana,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Amazon,Repeat,2025,4,April,2
ORD05604,2025-06-14,CUST8404,36,Male,Delhi,Hair Capsules,Hair Care,4,899,3596,UPI,Flipkart,Repeat,2025,6,June,2
ORD05605,2025-12-10,CUST1922,25,Female,Uttar Pradesh,Hair Serum,Hair Care,4,699,2796,Credit Card,Website,Repeat,2025,12,December,4
ORD05606,2024-09-03,CUST5200,59,Female,Delhi,Hair Serum,Hair Care,3,699,2097,Debit Card,Website,Repeat,2024,9,September,3
ORD05607,2024-09-29,CUST5854,19,Female,Gujarat,Detox Tea,Detox,3,599,1797,UPI,Amazon,Repeat,2024,9,September,3
ORD05608,2025-08-28,CUST5752,36,Female,Maharashtra,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Flipkart,New,2025,8,August,3
ORD05609,2025-02-19,CUST6465,46,Male,Haryana,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Flipkart,New,2025,2,February,1
ORD05610,2024-10-17,CUST4975,42,Male,Gujarat,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Amazon,Repeat,2024,10,October,4
ORD05611,2025-01-25,CUST3230,36,Male,West Bengal,Skin Glow Tablets,Beauty,5,799,3995,UPI,Website,Repeat,2025,1,January,1
ORD05612,2025-02-25,CUST4905,39,Female,Uttar Pradesh,Hair Serum,Hair Care,2,699,1398,Debit Card,Website,Repeat,2025,2,February,1
ORD05613,2025-07-23,CUST4119,52,Female,Maharashtra,Hair Oil,Hair Care,5,499,2495,UPI,Amazon,Repeat,2025,7,July,3
ORD05614,2024-06-17,CUST2386,43,Male,Punjab,Hair Oil,Hair Care,3,499,1497,UPI,Website,New,2024,6,June,2
ORD05615,2024-04-21,CUST5072,57,Female,Delhi,Hair Capsules,Hair Care,1,899,899,Credit Card,Amazon,Repeat,2024,4,April,2
ORD05616,2025-08-06,CUST9019,52,Male,Punjab,Detox Tea,Detox,4,599,2396,Debit Card,Flipkart,Repeat,2025,8,August,3
ORD05617,2025-05-27,CUST7524,24,Male,Rajasthan,Hair Oil,Hair Care,5,499,2495,COD,Amazon,Repeat,2025,5,May,2
ORD05618,2024-06-02,CUST5093,51,Male,West Bengal,Hair Oil,Hair Care,4,499,1996,COD,Amazon,Repeat,2024,6,June,2
ORD05619,2024-04-08,CUST4602,32,Male,Delhi,Hair Capsules,Hair Care,5,899,4495,Debit Card,Website,Repeat,2024,4,April,2
ORD05620,2025-06-15,CUST8210,22,Male,Rajasthan,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Flipkart,Repeat,2025,6,June,2
ORD05621,2025-10-28,CUST8579,54,Male,Karnataka,Detox Tea,Detox,2,599,1198,Credit Card,Flipkart,New,2025,10,October,4
ORD05622,2025-09-09,CUST1792,52,Female,Karnataka,Skin Glow Tablets,Beauty,1,799,799,Credit Card,Website,New,2025,9,September,3
ORD05623,2024-04-16,CUST3206,25,Male,Maharashtra,Immunity Booster,Immunity,4,649,2596,UPI,Website,Repeat,2024,4,April,2
ORD05624,2024-12-07,CUST1167,36,Female,West Bengal,Hair Capsules,Hair Care,3,899,2697,COD,Website,Repeat,2024,12,December,4
ORD05625,2025-01-21,CUST3816,40,Female,Karnataka,Immunity Booster,Immunity,4,649,2596,Credit Card,Flipkart,Repeat,2025,1,January,1
ORD05626,2025-07-26,CUST7026,32,Female,West Bengal,Hair Capsules,Hair Care,5,899,4495,Debit Card,Flipkart,Repeat,2025,7,July,3
ORD05627,2024-03-27,CUST7081,44,Male,Bihar,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Flipkart,Repeat,2024,3,March,1
ORD05628,2025-04-22,CUST3699,28,Female,Delhi,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Flipkart,Repeat,2025,4,April,2
ORD05629,2025-12-19,CUST5214,37,Female,West Bengal,Immunity Booster,Immunity,2,649,1298,Debit Card,Amazon,New,2025,12,December,4
ORD05630,2024-05-07,CUST3826,53,Female,Rajasthan,Hair Serum,Hair Care,3,699,2097,UPI,Website,New,2024,5,May,2
ORD05631,2024-08-24,CUST8775,34,Male,Karnataka,Detox Tea,Detox,1,599,599,UPI,Flipkart,New,2024,8,August,3
ORD05632,2025-10-15,CUST9169,55,Female,Punjab,Detox Tea,Detox,1,599,599,UPI,Amazon,Repeat,2025,10,October,4
ORD05633,2024-08-22,CUST5436,32,Male,Haryana,Hair Capsules,Hair Care,5,899,4495,Credit Card,Flipkart,Repeat,2024,8,August,3
ORD05634,2025-08-21,CUST7010,51,Male,Haryana,Weight Control Capsules,Weight Management,5,1199,5995,COD,Amazon,New,2025,8,August,3
ORD05635,2025-07-04,CUST9696,31,Male,Haryana,Hair Oil,Hair Care,2,499,998,Debit Card,Amazon,New,2025,7,July,3
ORD05636,2024-11-20,CUST5931,40,Male,Delhi,Hair Oil,Hair Care,5,499,2495,UPI,Flipkart,Repeat,2024,11,November,4
ORD05637,2025-01-06,CUST2414,49,Female,Bihar,Hair Capsules,Hair Care,2,899,1798,COD,Website,New,2025,1,January,1
ORD05638,2024-07-24,CUST7201,30,Female,Gujarat,Hair Serum,Hair Care,3,699,2097,COD,Flipkart,New,2024,7,July,3
ORD05639,2025-09-22,CUST4458,31,Male,Maharashtra,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Website,Repeat,2025,9,September,3
ORD05640,2024-03-27,CUST5305,37,Male,Maharashtra,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Website,Repeat,2024,3,March,1
ORD05641,2025-04-12,CUST3601,38,Female,Punjab,Hair Serum,Hair Care,3,699,2097,Credit Card,Flipkart,New,2025,4,April,2
ORD05642,2025-01-24,CUST4638,34,Female,Punjab,Immunity Booster,Immunity,5,649,3245,Credit Card,Website,New,2025,1,January,1
ORD05643,2024-02-09,CUST8900,56,Male,Gujarat,Hair Serum,Hair Care,3,699,2097,Debit Card,Website,Repeat,2024,2,February,1
ORD05644,2025-02-06,CUST3253,38,Female,Maharashtra,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Amazon,Repeat,2025,2,February,1
ORD05645,2025-10-02,CUST7819,50,Female,Delhi,Hair Serum,Hair Care,3,699,2097,Debit Card,Amazon,New,2025,10,October,4
ORD05646,2025-11-14,CUST4727,28,Female,Karnataka,Hair Oil,Hair Care,3,499,1497,Credit Card,Website,New,2025,11,November,4
ORD05647,2024-01-08,CUST7049,58,Female,Delhi,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Amazon,New,2024,1,January,1
ORD05648,2024-10-29,CUST5465,36,Male,West Bengal,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Website,Repeat,2024,10,October,4
ORD05649,2024-06-21,CUST2452,53,Male,Gujarat,Skin Glow Tablets,Beauty,3,799,2397,COD,Website,New,2024,6,June,2
ORD05650,2024-11-16,CUST8736,19,Female,Uttar Pradesh,Detox Tea,Detox,3,599,1797,COD,Website,New,2024,11,November,4
ORD05651,2024-08-19,CUST7576,56,Female,Rajasthan,Skin Glow Tablets,Beauty,5,799,3995,Debit Card,Website,New,2024,8,August,3
ORD05652,2024-11-23,CUST1171,38,Female,Punjab,Hair Capsules,Hair Care,5,899,4495,Credit Card,Amazon,New,2024,11,November,4
ORD05653,2024-12-01,CUST6873,26,Male,West Bengal,Hair Capsules,Hair Care,3,899,2697,COD,Flipkart,Repeat,2024,12,December,4
ORD05654,2025-08-09,CUST1255,19,Male,Delhi,Hair Oil,Hair Care,4,499,1996,COD,Flipkart,Repeat,2025,8,August,3
