Order_ID,Order_Date,Customer_ID,Age,Gender,State,Product_Name,Category,Quantity,Unit_Price,Revenue,Payment_Method,Channel,Customer_Type
ORD04336,2024-11-14,CUST5180,58,Male,Maharashtra,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Flipkart,Repeat
ORD04337,2024-08-18,CUST1987,23,Male,Karnataka,Hair Serum,Hair Care,5,699,3495,COD,Website,Repeat
ORD04338,2024-10-20,CUST2371,52,Female,Punjab,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Flipkart,Repeat
ORD04339,2025-07-15,CUST3783,29,Male,Haryana,Immunity Booster,Immunity,1,649,649,UPI,Flipkart,Repeat
ORD04340,2024-11-17,CUST8786,31,Female,Maharashtra,Detox Tea,Detox,2,599,1198,Debit Card,Amazon,Repeat
ORD04341,2024-12-05,CUST4008,42,Male,Gujarat,Immunity Booster,Immunity,2,649,1298,Debit Card,Flipkart,Repeat
ORD04342,2025-08-04,CUST8446,43,Male,Gujarat,Hair Oil,Hair Care,1,499,499,Credit Card,Website,Repeat
ORD04343,2024-12-17,CUST7297,50,Female,Karnataka,Detox Tea,Detox,5,599,2995,Debit Card,Website,Repeat
ORD04344,2024-05-21,CUST5561,38,Male,Gujarat,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Flipkart,New
ORD04345,2025-08-18,CUST9250,43,Female,Gujarat,Immunity Booster,Immunity,4,649,2596,UPI,Amazon,Repeat
ORD04346,2024-05-03,CUST9262,37,Male,Punjab,Hair Oil,Hair Care,2,499,998,COD,Website,Repeat
ORD04347,2024-03-23,CUST1266,30,Female,Delhi,Detox Tea,Detox,3,599,1797,Credit Card,Amazon,New
ORD04348,2025-03-08,CUST3034,47,Male,Maharashtra,Hair Serum,Hair Care,2,699,1398,Credit Card,Website,New
ORD04349,2024-05-21,CUST4897,28,Male,Rajasthan,Hair Oil,Hair Care,4,499,1996,COD,Website,Repeat
ORD04350,2024-07-22,CUST1189,51,Female,Uttar Pradesh,Hair Serum,Hair Care,4,699,2796,Debit Card,Flipkart,Repeat
ORD04351,2024-02-22,CUST6166,55,Male,Karnataka,Hair Capsules,Hair Care,1,899,899,UPI,Website,Repeat
ORD04352,2024-07-12,CUST1065,42,Female,Delhi,Immunity Booster,Immunity,5,649,3245,Credit Card,Flipkart,Repeat
ORD04353,2024-03-22,CUST8565,58,Female,Punjab,Weight Control Capsules,Weight Management,2,1199,2398,COD,Amazon,New
ORD04354,2024-11-24,CUST6883,33,Male,Haryana,Hair Oil,Hair Care,3,499,1497,Credit Card,Flipkart,Repeat
ORD04355,2025-05-29,CUST8720,18,Male,Karnataka,Hair Capsules,Hair Care,4,899,3596,Credit Card,Flipkart,Repeat
ORD04356,2025-12-28,CUST5319,27,Male,Punjab,Skin Glow Tablets,Beauty,1,799,799,Credit Card,Website,Repeat
ORD04357,2025-05-10,CUST8353,55,Male,Uttar Pradesh,Hair Capsules,Hair Care,5,899,4495,COD,Website,Repeat
ORD04358,2025-05-20,CUST1488,57,Male,Maharashtra,Hair Oil,Hair Care,5,499,2495,Debit Card,Flipkart,Repeat
ORD04359,2025-08-28,CUST2859,57,Female,Bihar,Hair Serum,Hair Care,1,699,699,Credit Card,Website,New
ORD04360,2025-08-19,CUST2335,54,Female,Gujarat,Immunity Booster,Immunity,3,649,1947,Credit Card,Website,New
ORD04361,2024-10-28,CUST8740,42,Female,Uttar Pradesh,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Flipkart,New
ORD04362,2024-04-09,CUST7738,43,Female,Punjab,Weight Control Capsules,Weight Management,1,1199,1199,Credit Card,Amazon,Repeat
ORD04363,2024-06-28,CUST2432,34,Male,Delhi,Hair Serum,Hair Care,2,699,1398,Debit Card,Amazon,Repeat
ORD04364,2025-04-04,CUST8225,36,Female,Gujarat,Skin Glow Tablets,Beauty,4,799,3196,Credit Card,Website,New
ORD04365,2024-10-14,CUST1988,39,Female,West Bengal,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Website,Repeat
ORD04366,2025-11-06,CUST7564,39,Male,Punjab,Hair Serum,Hair Care,2,699,1398,Debit Card,Website,Repeat
ORD04367,2024-03-17,CUST9310,34,Female,Haryana,Detox Tea,Detox,1,599,599,Credit Card,Website,Repeat
ORD04368,2024-03-19,CUST9250,44,Male,Haryana,Hair Oil,Hair Care,4,499,1996,UPI,Flipkart,Repeat
ORD04369,2025-05-02,CUST1243,33,Female,Gujarat,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Website,New
ORD04370,2024-08-08,CUST4771,43,Male,Punjab,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Flipkart,Repeat
ORD04371,2024-06-20,CUST1506,23,Female,Bihar,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Flipkart,Repeat
ORD04372,2024-08-25,CUST1739,57,Female,Uttar Pradesh,Hair Oil,Hair Care,2,499,998,COD,Flipkart,New
ORD04373,2024-07-25,CUST2789,29,Female,Punjab,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Website,Repeat
ORD04374,2024-10-27,CUST5785,31,Male,West Bengal,Immunity Booster,Immunity,4,649,2596,UPI,Website,Repeat
ORD04375,2024-02-08,CUST9717,40,Male,West Bengal,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Website,Repeat
ORD04376,2025-07-18,CUST7838,21,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,1,799,799,UPI,Website,Repeat
ORD04377,2025-10-24,CUST7804,43,Male,Karnataka,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Flipkart,New
ORD04378,2024-04-06,CUST4843,43,Female,Rajasthan,Hair Capsules,Hair Care,2,899,1798,COD,Website,Repeat
ORD04379,2024-05-15,CUST3019,20,Female,Bihar,Hair Oil,Hair Care,1,499,499,UPI,Website,Repeat
ORD04380,2024-04-22,CUST4675,21,Female,Punjab,Hair Serum,Hair Care,3,699,2097,Credit Card,Amazon,Repeat
ORD04381,2025-11-01,CUST4428,29,Male,Bihar,Hair Capsules,Hair Care,2,899,1798,UPI,Amazon,Repeat
ORD04382,2025-11-24,CUST8445,18,Female,West Bengal,Hair Serum,Hair Care,3,699,2097,COD,Amazon,New
ORD04383,2025-11-23,CUST8317,35,Female,Rajasthan,Detox Tea,Detox,1,599,599,COD,Amazon,Repeat
ORD04384,2024-12-01,CUST5062,48,Male,Gujarat,Hair Serum,Hair Care,4,699,2796,Credit Card,Flipkart,Repeat
ORD04385,2025-07-27,CUST3428,39,Male,Uttar Pradesh,Detox Tea,Detox,2,599,1198,UPI,Amazon,Repeat
ORD04386,2024-07-30,CUST8762,32,Male,Haryana,Hair Capsules,Hair Care,5,899,4495,COD,Website,New
ORD04387,2024-09-18,CUST3369,53,Female,Rajasthan,Weight Control Capsules,Weight Management,4,1199,4796,COD,Website,Repeat
ORD04388,2024-05-18,CUST4457,47,Female,Bihar,Detox Tea,Detox,2,599,1198,UPI,Website,New
ORD04389,2024-11-17,CUST3006,32,Male,Maharashtra,Weight Control Capsules,Weight Management,4,1199,4796,COD,Flipkart,Repeat
ORD04390,2025-06-27,CUST8583,24,Female,Bihar,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Amazon,New
ORD04391,2025-04-23,CUST7002,58,Male,West Bengal,Hair Oil,Hair Care,3,499,1497,COD,Flipkart,New
ORD04392,2025-08-24,CUST8935,50,Male,Uttar Pradesh,Hair Oil,Hair Care,2,499,998,UPI,Flipkart,New
ORD04393,2024-10-17,CUST5344,21,Male,Karnataka,Skin Glow Tablets,Beauty,1,799,799,UPI,Website,Repeat
ORD04394,2025-12-21,CUST3655,46,Male,Bihar,Immunity Booster,Immunity,5,649,3245,Credit Card,Flipkart,Repeat
ORD04395,2025-06-07,CUST4266,26,Male,West Bengal,Immunity Booster,Immunity,3,649,1947,UPI,Amazon,Repeat
ORD04396,2024-04-08,CUST6410,56,Female,Maharashtra,Immunity Booster,Immunity,1,649,649,COD,Website,Repeat
ORD04397,2025-10-05,CUST7541,32,Female,Uttar Pradesh,Hair Serum,Hair Care,1,699,699,COD,Website,Repeat
ORD04398,2025-02-11,CUST8578,50,Male,Punjab,Detox Tea,Detox,2,599,1198,UPI,Amazon,New
ORD04399,2024-09-03,CUST6509,44,Female,Punjab,Detox Tea,Detox,3,599,1797,COD,Flipkart,Repeat
ORD04400,2025-10-08,CUST1036,42,Female,Uttar Pradesh,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Amazon,Repeat
ORD04401,2024-09-09,CUST3864,34,Male,Rajasthan,Hair Oil,Hair Care,4,499,1996,Credit Card,Website,Repeat
ORD04402,2025-01-27,CUST9622,36,Male,Uttar Pradesh,Hair Capsules,Hair Care,3,899,2697,UPI,Amazon,Repeat
ORD04403,2024-03-19,CUST3180,22,Male,Rajasthan,Hair Oil,Hair Care,5,499,2495,UPI,Website,New
ORD04404,2024-07-24,CUST4286,55,Female,Bihar,Hair Serum,Hair Care,1,699,699,Debit Card,Flipkart,Repeat
ORD04405,2024-10-14,CUST8169,58,Male,Uttar Pradesh,Immunity Booster,Immunity,5,649,3245,UPI,Amazon,Repeat
ORD04406,2025-03-28,CUST3485,31,Male,Punjab,Skin Glow Tablets,Beauty,1,799,799,Credit Card,Flipkart,New
ORD04407,2025-04-29,CUST2268,35,Male,Bihar,Hair Serum,Hair Care,1,699,699,Debit Card,Website,New
ORD04408,2025-08-05,CUST9812,49,Female,Maharashtra,Immunity Booster,Immunity,1,649,649,COD,Website,Repeat
ORD04409,2025-01-27,CUST7077,20,Male,Maharashtra,Detox Tea,Detox,4,599,2396,COD,Flipkart,Repeat
ORD04410,2025-03-16,CUST4177,37,Male,Rajasthan,Detox Tea,Detox,1,599,599,UPI,Website,New
ORD04411,2024-09-20,CUST2752,24,Male,Haryana,Hair Oil,Hair Care,5,499,2495,COD,Website,New
ORD04412,2024-02-05,CUST4905,48,Male,Karnataka,Hair Serum,Hair Care,2,699,1398,Debit Card,Website,New
ORD04413,2024-06-09,CUST1436,27,Female,Punjab,Hair Oil,Hair Care,4,499,1996,UPI,Website,New
ORD04414,2025-09-26,CUST2993,55,Male,Maharashtra,Hair Serum,Hair Care,2,699,1398,UPI,Website,Repeat
ORD04415,2025-01-13,CUST9996,35,Male,Uttar Pradesh,Immunity Booster,Immunity,1,649,649,Credit Card,Amazon,Repeat
ORD04416,2024-08-09,CUST6043,53,Male,Punjab,Detox Tea,Detox,4,599,2396,COD,Amazon,Repeat
ORD04417,2025-08-02,CUST9445,18,Male,Punjab,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Amazon,Repeat
ORD04418,2025-11-14,CUST3293,41,Male,Rajasthan,Immunity Booster,Immunity,1,649,649,COD,Amazon,Repeat
ORD04419,2025-02-01,CUST7135,57,Female,Gujarat,Hair Capsules,Hair Care,4,899,3596,Debit Card,Flipkart,Repeat
ORD04420,2025-06-14,CUST3145,24,Male,Delhi,Detox Tea,Detox,4,599,2396,Credit Card,Flipkart,New
ORD04421,2025-11-02,CUST4771,19,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,1,1199,1199,COD,Amazon,Repeat
ORD04422,2025-10-02,CUST1608,53,Male,Bihar,Hair Oil,Hair Care,2,499,998,Credit Card,Amazon,Repeat
ORD04423,2024-02-24,CUST5216,42,Male,Karnataka,Hair Serum,Hair Care,4,699,2796,COD,Flipkart,New
ORD04424,2024-03-01,CUST4544,41,Male,Bihar,Immunity Booster,Immunity,5,649,3245,COD,Website,Repeat
ORD04425,2025-09-04,CUST8930,40,Female,Karnataka,Skin Glow Tablets,Beauty,4,799,3196,COD,Amazon,Repeat
ORD04426,2024-06-06,CUST8494,38,Male,Delhi,Detox Tea,Detox,1,599,599,Credit Card,Amazon,Repeat
ORD04427,2024-02-14,CUST7727,48,Male,Rajasthan,Detox Tea,Detox,4,599,2396,COD,Website,Repeat
ORD04428,2025-06-30,CUST5961,53,Male,West Bengal,Immunity Booster,Immunity,4,649,2596,COD,Website,New
ORD04429,2024-12-07,CUST7211,36,Female,Gujarat,Hair Serum,Hair Care,4,699,2796,UPI,Flipkart,Repeat
ORD04430,2024-10-14,CUST5520,59,Male,West Bengal,Detox Tea,Detox,3,599,1797,Debit Card,Amazon,New
ORD04431,2024-04-15,CUST2785,59,Male,Delhi,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Website,Repeat
ORD04432,2024-07-06,CUST4123,25,Male,Uttar Pradesh,Hair Serum,Hair Care,1,699,699,COD,Amazon,Repeat
ORD04433,2024-07-19,CUST3342,19,Male,Rajasthan,Hair Capsules,Hair Care,3,899,2697,Credit Card,Amazon,Repeat
ORD04434,2025-03-07,CUST6391,52,Male,Gujarat,Hair Serum,Hair Care,5,699,3495,Credit Card,Website,New
ORD04435,2025-09-17,CUST5667,27,Female,West Bengal,Hair Capsules,Hair Care,3,899,2697,Debit Card,Website,New
ORD04436,2025-03-11,CUST2213,31,Male,Bihar,Immunity Booster,Immunity,3,649,1947,UPI,Flipkart,New
ORD04437,2025-01-01,CUST5083,30,Female,West Bengal,Hair Capsules,Hair Care,2,899,1798,COD,Website,New
ORD04438,2024-07-24,CUST1815,19,Female,Uttar Pradesh,Detox Tea,Detox,1,599,599,Debit Card,Flipkart,Repeat
ORD04439,2025-06-18,CUST4122,58,Female,Haryana,Immunity Booster,Immunity,5,649,3245,Debit Card,Amazon,Repeat
ORD04440,2024-07-25,CUST9302,40,Female,Punjab,Hair Oil,Hair Care,4,499,1996,COD,Flipkart,New
ORD04441,2025-05-29,CUST7287,49,Female,Punjab,Detox Tea,Detox,3,599,1797,UPI,Amazon,New
ORD04442,2025-04-04,CUST9148,25,Male,Punjab,Hair Capsules,Hair Care,3,899,2697,COD,Amazon,Repeat
ORD04443,2025-12-26,CUST7286,26,Female,Delhi,Weight Control Capsules,Weight Management,2,1199,2398,UPI,Flipkart,Repeat
ORD04444,2025-04-09,CUST5191,41,Female,Punjab,Weight Control Capsules,Weight Management,2,1199,2398,COD,Website,Repeat
ORD04445,2025-01-04,CUST4693,37,Male,Uttar Pradesh,Hair Oil,Hair Care,1,499,499,UPI,Amazon,Repeat
ORD04446,2025-12-29,CUST1615,26,Female,Rajasthan,Detox Tea,Detox,5,599,2995,COD,Website,New
ORD04447,2025-01-09,CUST8590,33,Female,Karnataka,Detox Tea,Detox,5,599,2995,Credit Card,Website,New
ORD04448,2025-09-08,CUST9902,44,Female,Punjab,Hair Serum,Hair Care,2,699,1398,COD,Flipkart,Repeat
ORD04449,2024-07-04,CUST9778,47,Male,Maharashtra,Skin Glow Tablets,Beauty,4,799,3196,Credit Card,Amazon,New
ORD04450,2025-11-16,CUST6212,56,Female,Gujarat,Weight Control Capsules,Weight Management,4,1199,4796,COD,Website,New
ORD04451,2024-09-04,CUST4633,56,Female,Delhi,Immunity Booster,Immunity,1,649,649,COD,Flipkart,New
ORD04452,2025-10-24,CUST7115,56,Female,Delhi,Hair Capsules,Hair Care,4,899,3596,Debit Card,Website,Repeat
ORD04453,2024-10-05,CUST3796,24,Male,Karnataka,Hair Oil,Hair Care,5,499,2495,UPI,Flipkart,Repeat
ORD04454,2024-12-21,CUST7965,48,Male,Karnataka,Detox Tea,Detox,2,599,1198,UPI,Amazon,Repeat
ORD04455,2025-06-04,CUST6022,50,Male,Gujarat,Detox Tea,Detox,4,599,2396,Debit Card,Website,Repeat
ORD04456,2025-03-15,CUST9342,50,Female,Uttar Pradesh,Skin Glow Tablets,Beauty,3,799,2397,UPI,Amazon,Repeat
ORD04457,2025-10-05,CUST1760,53,Female,Uttar Pradesh,Skin Glow Tablets,Beauty,2,799,1598,COD,Amazon,Repeat
ORD04458,2024-03-04,CUST4943,47,Female,Bihar,Weight Control Capsules,Weight Management,4,1199,4796,UPI,Amazon,Repeat
ORD04459,2025-10-14,CUST7750,59,Female,Rajasthan,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Flipkart,Repeat
ORD04460,2025-03-17,CUST7045,22,Female,Bihar,Hair Serum,Hair Care,1,699,699,Debit Card,Website,New
ORD04461,2025-12-03,CUST6038,59,Male,Maharashtra,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Website,Repeat
ORD04462,2024-04-03,CUST1747,48,Female,Haryana,Skin Glow Tablets,Beauty,3,799,2397,COD,Website,New
ORD04463,2024-05-18,CUST3768,45,Male,Punjab,Hair Serum,Hair Care,1,699,699,Credit Card,Amazon,New
ORD04464,2024-03-30,CUST4587,37,Female,Delhi,Immunity Booster,Immunity,3,649,1947,COD,Website,New
ORD04465,2025-02-24,CUST7700,21,Female,Delhi,Hair Oil,Hair Care,5,499,2495,COD,Flipkart,Repeat
ORD04466,2025-12-01,CUST6670,36,Female,Gujarat,Hair Capsules,Hair Care,4,899,3596,Credit Card,Website,New
ORD04467,2024-12-12,CUST9587,43,Male,Karnataka,Hair Oil,Hair Care,2,499,998,UPI,Flipkart,New
ORD04468,2024-10-07,CUST7510,38,Male,Punjab,Immunity Booster,Immunity,4,649,2596,Credit Card,Website,Repeat
ORD04469,2024-03-15,CUST9664,18,Female,Bihar,Hair Capsules,Hair Care,3,899,2697,UPI,Website,Repeat
ORD04470,2025-03-14,CUST8698,27,Female,Punjab,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Flipkart,New
ORD04471,2024-05-05,CUST3461,56,Male,Bihar,Hair Serum,Hair Care,2,699,1398,Debit Card,Website,Repeat
ORD04472,2024-07-26,CUST1819,18,Female,Gujarat,Immunity Booster,Immunity,2,649,1298,UPI,Website,Repeat
ORD04473,2025-04-14,CUST5445,24,Female,Bihar,Hair Serum,Hair Care,5,699,3495,COD,Website,New
ORD04474,2024-07-04,CUST5439,54,Female,Karnataka,Hair Capsules,Hair Care,1,899,899,UPI,Website,Repeat
ORD04475,2025-09-11,CUST7086,59,Female,Rajasthan,Hair Capsules,Hair Care,2,899,1798,Debit Card,Amazon,Repeat
ORD04476,2024-05-29,CUST7495,28,Male,West Bengal,Detox Tea,Detox,1,599,599,Credit Card,Amazon,New
ORD04477,2025-01-19,CUST7847,27,Male,Gujarat,Detox Tea,Detox,3,599,1797,COD,Amazon,New
ORD04478,2024-02-05,CUST8574,33,Male,Bihar,Hair Serum,Hair Care,4,699,2796,Credit Card,Flipkart,Repeat
ORD04479,2025-01-01,CUST1855,58,Male,Haryana,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Amazon,New
ORD04480,2024-07-23,CUST9386,57,Male,Maharashtra,Hair Serum,Hair Care,4,699,2796,Debit Card,Amazon,New
ORD04481,2024-07-25,CUST9691,32,Male,West Bengal,Detox Tea,Detox,3,599,1797,Debit Card,Flipkart,New
ORD04482,2025-03-23,CUST1293,55,Male,Karnataka,Detox Tea,Detox,2,599,1198,COD,Website,Repeat
ORD04483,2025-09-06,CUST5178,55,Male,West Bengal,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Flipkart,Repeat
ORD04484,2025-01-04,CUST4739,39,Female,West Bengal,Hair Capsules,Hair Care,1,899,899,COD,Amazon,New
ORD04485,2025-07-05,CUST6405,45,Male,Bihar,Hair Capsules,Hair Care,1,899,899,Debit Card,Flipkart,Repeat
ORD04486,2024-10-11,CUST4051,52,Female,Delhi,Hair Oil,Hair Care,4,499,1996,Debit Card,Website,Repeat
ORD04487,2025-07-29,CUST5881,46,Male,Maharashtra,Immunity Booster,Immunity,2,649,1298,Credit Card,Amazon,Repeat
ORD04488,2025-07-23,CUST1656,33,Male,Rajasthan,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Amazon,New
ORD04489,2024-07-22,CUST9402,32,Male,Bihar,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Flipkart,Repeat
ORD04490,2025-03-24,CUST4148,49,Female,Rajasthan,Hair Oil,Hair Care,5,499,2495,Credit Card,Amazon,Repeat
ORD04491,2024-12-23,CUST6170,58,Male,Gujarat,Skin Glow Tablets,Beauty,1,799,799,Credit Card,Website,Repeat
ORD04492,2024-03-25,CUST2382,35,Male,Rajasthan,Detox Tea,Detox,1,599,599,Debit Card,Amazon,Repeat
ORD04493,2025-08-16,CUST6382,33,Female,Haryana,Skin Glow Tablets,Beauty,3,799,2397,UPI,Amazon,New
ORD04494,2024-01-15,CUST6172,26,Female,Gujarat,Detox Tea,Detox,5,599,2995,Debit Card,Amazon,Repeat
ORD04495,2024-05-13,CUST2733,41,Male,Maharashtra,Hair Capsules,Hair Care,4,899,3596,Credit Card,Amazon,New
ORD04496,2025-04-28,CUST1877,48,Male,Bihar,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Amazon,New
ORD04497,2025-11-29,CUST8955,28,Male,Bihar,Hair Serum,Hair Care,4,699,2796,COD,Amazon,Repeat
ORD04498,2025-08-06,CUST9499,59,Male,Bihar,Hair Oil,Hair Care,2,499,998,Debit Card,Flipkart,Repeat
ORD04499,2024-07-15,CUST2545,50,Female,Karnataka,Hair Oil,Hair Care,1,499,499,Credit Card,Website,Repeat
ORD04500,2024-05-24,CUST5766,23,Male,Uttar Pradesh,Hair Capsules,Hair Care,1,899,899,Credit Card,Website,New
ORD04501,2024-02-15,CUST9425,25,Male,Gujarat,Hair Capsules,Hair Care,4,899,3596,Debit Card,Amazon,Repeat
ORD04502,2025-06-27,CUST1355,28,Male,Haryana,Hair Serum,Hair Care,4,699,2796,Credit Card,Website,New
ORD04503,2024-07-27,CUST4974,26,Male,West Bengal,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Flipkart,New
ORD04504,2025-11-11,CUST7198,40,Female,West Bengal,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Flipkart,Repeat
ORD04505,2025-10-25,CUST7973,59,Female,Punjab,Skin Glow Tablets,Beauty,4,799,3196,Credit Card,Amazon,New
ORD04506,2025-09-23,CUST9996,41,Male,Karnataka,Detox Tea,Detox,5,599,2995,Credit Card,Flipkart,Repeat
ORD04507,2024-02-15,CUST4841,32,Male,Karnataka,Hair Oil,Hair Care,5,499,2495,Credit Card,Website,New
ORD04508,2024-01-03,CUST9807,23,Male,Bihar,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Flipkart,Repeat
ORD04509,2025-05-04,CUST1504,46,Female,West Bengal,Immunity Booster,Immunity,5,649,3245,COD,Flipkart,Repeat
ORD04510,2025-06-28,CUST5728,47,Female,Maharashtra,Detox Tea,Detox,4,599,2396,UPI,Flipkart,Repeat
ORD04511,2024-04-07,CUST3172,46,Female,Uttar Pradesh,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Website,New
ORD04512,2025-07-21,CUST5934,19,Male,Gujarat,Hair Serum,Hair Care,2,699,1398,Debit Card,Amazon,Repeat
ORD04513,2024-01-13,CUST3301,57,Male,Maharashtra,Detox Tea,Detox,4,599,2396,UPI,Amazon,New
ORD04514,2024-02-28,CUST1816,23,Female,Haryana,Weight Control Capsules,Weight Management,2,1199,2398,COD,Flipkart,Repeat
ORD04515,2025-11-02,CUST1755,23,Male,Bihar,Hair Capsules,Hair Care,2,899,1798,Debit Card,Amazon,Repeat
ORD04516,2024-12-16,CUST9746,22,Female,Haryana,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Amazon,Repeat
ORD04517,2024-01-04,CUST3920,25,Female,West Bengal,Skin Glow Tablets,Beauty,3,799,2397,Debit Card,Amazon,New
ORD04518,2025-12-24,CUST4410,35,Male,Delhi,Detox Tea,Detox,3,599,1797,Debit Card,Website,Repeat
ORD04519,2024-12-10,CUST7611,38,Male,West Bengal,Detox Tea,Detox,5,599,2995,UPI,Amazon,Repeat
ORD04520,2024-02-25,CUST5893,49,Male,Gujarat,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Amazon,Repeat
ORD04521,2025-12-21,CUST8330,42,Male,Delhi,Weight Control Capsules,Weight Management,2,1199,2398,Debit Card,Amazon,Repeat
ORD04522,2025-12-16,CUST4349,44,Male,Punjab,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Amazon,Repeat
ORD04523,2025-10-29,CUST8396,18,Female,Karnataka,Detox Tea,Detox,3,599,1797,Credit Card,Website,Repeat
ORD04524,2024-07-22,CUST8895,57,Male,Delhi,Skin Glow Tablets,Beauty,4,799,3196,UPI,Website,Repeat
ORD04525,2024-09-16,CUST4051,57,Female,Rajasthan,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Flipkart,New
ORD04526,2025-04-15,CUST9920,47,Female,Uttar Pradesh,Immunity Booster,Immunity,5,649,3245,UPI,Amazon,Repeat
ORD04527,2025-02-22,CUST4257,33,Female,Gujarat,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Website,New
ORD04528,2025-07-04,CUST2244,35,Female,Uttar Pradesh,Hair Capsules,Hair Care,2,899,1798,UPI,Website,New
ORD04529,2024-11-24,CUST6963,45,Female,Haryana,Hair Capsules,Hair Care,5,899,4495,UPI,Website,New
ORD04530,2025-08-20,CUST5192,33,Female,Haryana,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Amazon,New
ORD04531,2025-05-27,CUST2516,22,Male,Maharashtra,Skin Glow Tablets,Beauty,5,799,3995,COD,Flipkart,Repeat
ORD04532,2024-04-11,CUST5550,18,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Amazon,Repeat
ORD04533,2025-11-13,CUST5394,50,Female,Maharashtra,Weight Control Capsules,Weight Management,4,1199,4796,COD,Amazon,Repeat
ORD04534,2025-03-09,CUST9102,39,Male,Uttar Pradesh,Hair Serum,Hair Care,1,699,699,UPI,Amazon,New
ORD04535,2025-07-07,CUST2851,39,Female,Karnataka,Hair Serum,Hair Care,4,699,2796,Debit Card,Flipkart,Repeat
ORD04536,2025-02-13,CUST9104,20,Male,Delhi,Hair Capsules,Hair Care,5,899,4495,COD,Amazon,New
ORD04537,2024-08-02,CUST3627,58,Female,Rajasthan,Hair Oil,Hair Care,4,499,1996,UPI,Website,New
ORD04538,2025-06-28,CUST4624,50,Male,Gujarat,Hair Oil,Hair Care,3,499,1497,UPI,Website,Repeat
ORD04539,2025-08-20,CUST1577,26,Male,Delhi,Detox Tea,Detox,5,599,2995,Credit Card,Amazon,Repeat
ORD04540,2024-11-09,CUST5821,23,Male,Rajasthan,Immunity Booster,Immunity,4,649,2596,Debit Card,Website,Repeat
ORD04541,2025-10-22,CUST5595,27,Male,Bihar,Hair Serum,Hair Care,2,699,1398,UPI,Website,Repeat
ORD04542,2025-04-17,CUST6435,59,Male,Bihar,Immunity Booster,Immunity,3,649,1947,COD,Flipkart,New
ORD04543,2024-02-05,CUST9164,50,Male,Haryana,Hair Serum,Hair Care,4,699,2796,COD,Website,New
ORD04544,2024-08-22,CUST4193,57,Male,Bihar,Hair Capsules,Hair Care,5,899,4495,Credit Card,Website,Repeat
ORD04545,2024-02-08,CUST8051,51,Male,West Bengal,Weight Control Capsules,Weight Management,2,1199,2398,COD,Amazon,New
ORD04546,2024-11-30,CUST2769,27,Male,West Bengal,Hair Capsules,Hair Care,1,899,899,Credit Card,Website,Repeat
ORD04547,2024-04-07,CUST2042,51,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,2,799,1598,COD,Amazon,New
ORD04548,2025-03-31,CUST1540,23,Female,Maharashtra,Weight Control Capsules,Weight Management,4,1199,4796,Debit Card,Amazon,Repeat
ORD04549,2025-05-05,CUST1404,33,Female,Rajasthan,Immunity Booster,Immunity,1,649,649,Credit Card,Website,Repeat
